"intptlat","intptlong","zcta5"
34.1036491394043,-79.9434280395508,"29161"
33.8858871459961,-80.0140151977539,"29162"
33.4295883178711,-80.4399032592773,"29163"
33.662166595459,-81.4164733886719,"29164"
33.9018058776855,-81.7057342529297,"29166"
33.8484497070312,-80.5407638549805,"29168"
33.997501373291,-81.0974044799805,"29169"
33.9376754760742,-81.1472015380859,"29170"
33.9124183654785,-81.0769805908203,"29172"
34.44384765625,-80.5983581542969,"29175"
34.4933586120605,-81.6067352294922,"29178"
34.3664665222168,-81.0936813354492,"29180"
33.9824829101562,-81.0280990600586,"29201"
33.9935569763184,-81.0309982299805,"29202"
34.1017227172852,-81.0420837402344,"29203"
34.0291481018066,-81.0025253295898,"29204"
33.9900588989258,-80.9972457885742,"29205"
34.0264167785645,-80.9589920043945,"29206"
34.0424461364746,-80.8459854125977,"29207"
33.9981346130371,-81.0281524658203,"29208"
33.9267501831055,-80.9503631591797,"29209"
34.0461616516113,-81.1065826416016,"29210"
34.0762748718262,-81.1987762451172,"29212"
34.0926322937012,-80.9192733764648,"29223"
33.9961776733398,-81.0250244140625,"29225"
34.1395263671875,-80.8882064819336,"29229"
34.9340286254883,-82.0106964111328,"29301"
34.8844451904297,-81.8435974121094,"29302"
34.9949607849121,-81.9638595581055,"29303"
34.8926315307617,-81.921501159668,"29306"
34.9827156066895,-81.8315582275391,"29307"
35.0430450439453,-81.9751052856445,"29316"
34.9584007263184,-81.9936752319336,"29320"
34.714656829834,-81.7410659790039,"29321"
35.1210403442383,-82.1322326660156,"29322"
35.1263427734375,-81.9074630737305,"29323"
34.9836845397949,-81.8266372680664,"29324"
34.4651412963867,-81.8498153686523,"29325"
34.9945106506348,-81.8359985351562,"29329"
35.0526351928711,-81.8041534423828,"29330"
34.6518363952637,-81.8440856933594,"29331"
34.2787590026855,-81.9703674316406,"29332"
34.9712028503418,-81.9102249145508,"29333"
34.9055519104004,-82.1244125366211,"29334"
34.6463432312012,-81.9043426513672,"29335"
35.1355133056641,-82.001594543457,"29338"
34.9723129272461,-81.5859146118164,"29340"
35.1119117736816,-81.7131652832031,"29341"
34.9450798034668,-81.8363723754883,"29346"
35.0673332214355,-82.0680923461914,"29349"
34.4210357666016,-81.8080444335938,"29351"
34.8307418823242,-81.6486053466797,"29353"
34.2895698547363,-81.826416015625,"29355"
35.1420745849609,-82.2808303833008,"29356"
34.4986915588379,-82.0510559082031,"29360"
34.7624816894531,-81.4706726074219,"29364"
34.9809913635254,-82.1718521118164,"29365"
35.0815773010254,-81.863410949707,"29368"
34.8656196594238,-82.0194625854492,"29369"
34.3738059997559,-81.9633636474609,"29370"
34.9017791748047,-81.711296081543,"29372"
34.9244804382324,-81.7475433349609,"29373"
34.7845497131348,-81.8534698486328,"29374"
34.8613014221191,-82.1138076782227,"29375"
34.8113822937012,-81.944221496582,"29376"
34.9306297302246,-82.0951080322266,"29377"
34.9669075012207,-81.9685363769531,"29378"
34.6823501586914,-81.6087265014648,"29379"
34.3402481079102,-82.0901260375977,"29384"
34.9729614257812,-82.1014175415039,"29385"
34.7643165588379,-82.0446319580078,"29388"
32.7771797180176,-79.931999206543,"29401"
32.8059005737305,-79.9431762695312,"29403"
32.898998260498,-80.0497360229492,"29404"
32.8562507629395,-79.9819946289062,"29405"
32.9372673034668,-80.0352478027344,"29406"
32.7989311218262,-79.997802734375,"29407"
32.7960891723633,-79.9604949951172,"29409"
32.9327087402344,-80.0029830932617,"29410"
32.7114677429199,-79.9526062011719,"29412"
32.8399658203125,-80.0891799926758,"29414"
32.9095230102539,-80.0942153930664,"29418"
32.9317626953125,-80.1007232666016,"29420"
32.978759765625,-80.0712051391602,"29423"
32.7836380004883,-79.9373626708984,"29424"
32.797191619873,-80.3706359863281,"29426"
32.9735641479492,-79.6501159667969,"29429"
33.2787780761719,-79.882080078125,"29431"
33.2315101623535,-80.8088684082031,"29432"
33.1408882141113,-79.8437271118164,"29434"
32.972972869873,-80.4664459228516,"29435"
33.315357208252,-80.1872482299805,"29436"
33.1399955749512,-80.431755065918,"29437"
32.5647087097168,-80.3223876953125,"29438"
32.6479988098145,-79.960075378418,"29439"
33.3811111450195,-79.3297576904297,"29440"
32.9975471496582,-79.9666442871094,"29445"
32.6306686401367,-80.551513671875,"29446"
33.2555694580078,-80.4527282714844,"29448"
32.7003707885742,-80.2870559692383,"29449"
33.0659332275391,-79.7841949462891,"29450"
32.8226127624512,-79.7545776367188,"29451"
32.6779518127441,-80.4614715576172,"29452"
33.2255935668945,-79.6427841186523,"29453"
32.6247177124023,-80.0405883789062,"29455"
32.9858779907227,-80.1154403686523,"29456"
33.093334197998,-79.4611892700195,"29458"
33.159782409668,-80.0075378417969,"29461"
32.8166999816895,-79.8582229614258,"29464"
32.877758026123,-79.7920150756836,"29466"
33.4291763305664,-80.0568771362305,"29468"
33.2578620910645,-80.0563735961914,"29469"
32.8269271850586,-80.2537384033203,"29470"
33.1926765441895,-80.6704177856445,"29471"
33.0455360412598,-80.3266983032227,"29472"
32.8842582702637,-80.5238342285156,"29474"
32.9572639465332,-80.8064804077148,"29475"
33.1631698608398,-80.5652084350586,"29477"
33.3806381225586,-79.8905715942383,"29479"
33.108528137207,-80.8004837036133,"29481"
32.7645034790039,-79.8549880981445,"29482"
33.0580101013184,-80.182991027832,"29483"
32.9479217529297,-80.1899185180664,"29485"
32.6576805114746,-80.1839447021484,"29487"
32.9067611694336,-80.6728363037109,"29488"
32.9038009643555,-79.9111633300781,"29492"
33.0341415405273,-80.8428421020508,"29493"
34.2059326171875,-79.8262634277344,"29501"
34.1300659179688,-79.6888961791992,"29505"
34.221378326416,-79.6503372192383,"29506"
33.4543113708496,-79.6131210327148,"29510"
33.9757308959961,-79.1227188110352,"29511"
34.6190338134766,-79.7180404663086,"29512"
34.4374542236328,-79.6346435546875,"29516"
33.7886085510254,-79.8479766845703,"29518"
34.0186386108398,-79.3598175048828,"29519"
34.6794853210449,-79.9272918701172,"29520"
34.5524139404297,-79.540885925293,"29525"
33.8474044799805,-78.9470901489258,"29526"
33.785083770752,-79.1401748657227,"29527"
33.9960556030273,-79.7400741577148,"29530"
34.280330657959,-79.8693389892578,"29532"
34.4195022583008,-79.373046875,"29536"
34.3772964477539,-79.8461837768555,"29540"
34.0649490356445,-79.7407531738281,"29541"
34.2876052856445,-79.2659301757812,"29543"
33.926097869873,-79.2555847167969,"29544"
34.1636581420898,-78.9664764404297,"29545"
33.883846282959,-79.3494110107422,"29546"
34.4962882995605,-79.334831237793,"29547"
34.399974822998,-80.0828094482422,"29550"
33.7040481567383,-79.3815994262695,"29554"
33.8455848693848,-79.4838562011719,"29555"
33.6682281494141,-79.7631378173828,"29556"
33.8278961181641,-79.7421417236328,"29560"
34.3533668518066,-79.2086715698242,"29563"
33.4493865966797,-79.8484115600586,"29564"
34.3580513000488,-79.4992904663086,"29565"
33.8734016418457,-78.6669540405273,"29566"
34.5609703063965,-79.4326858520508,"29567"
33.9136161804199,-78.7502899169922,"29568"
34.0326309204102,-78.9115829467773,"29569"
34.6678657531738,-79.5627059936523,"29570"
34.135124206543,-79.4250411987305,"29571"
33.7725677490234,-78.7856597900391,"29572"
34.165412902832,-79.2608337402344,"29574"
33.6291313171387,-78.9704132080078,"29575"
33.5620918273926,-79.0610885620117,"29576"
33.6984519958496,-78.9026565551758,"29577"
33.7534828186035,-78.916374206543,"29579"
33.6531028747559,-79.5519714355469,"29580"
34.19580078125,-79.1134796142578,"29581"
33.8385276794434,-78.6605529785156,"29582"
33.9778518676758,-79.5710754394531,"29583"
34.5833129882812,-80.0657653808594,"29584"
33.5200958251953,-79.1358032226562,"29585"
33.6711387634277,-79.0242691040039,"29588"
33.568920135498,-79.8486938476562,"29590"
33.9379997253418,-79.7622909545898,"29591"
34.2646331787109,-79.4838638305664,"29592"
34.493106842041,-79.8569641113281,"29593"
34.6402320861816,-79.5773620605469,"29594"
34.7441635131836,-79.8307418823242,"29596"
34.847110748291,-82.4022674560547,"29601"
34.7744255065918,-82.3766098022461,"29605"
34.8120384216309,-82.3300247192383,"29607"
34.9125938415527,-82.3881683349609,"29609"
34.8309326171875,-82.45849609375,"29611"
34.9242553710938,-82.4404907226562,"29613"
34.8737716674805,-82.363151550293,"29614"
34.8568267822266,-82.296142578125,"29615"
34.9110221862793,-82.4680938720703,"29617"
34.1824073791504,-82.4256057739258,"29620"
34.5069427490234,-82.604736328125,"29621"
34.4359436035156,-82.6241149902344,"29624"
34.5550994873047,-82.7656784057617,"29625"
34.4608001708984,-82.7565155029297,"29626"
34.5186004638672,-82.4763565063477,"29627"
34.0891342163086,-82.5592651367188,"29628"
34.7386741638184,-82.7991638183594,"29630"
34.6815948486328,-82.8177642822266,"29631"
34.6752777099609,-82.8358993530273,"29634"
35.0776596069336,-82.6267013549805,"29635"
34.3638687133789,-82.3382034301758,"29638"
34.3036689758301,-82.4287948608398,"29639"
34.8777084350586,-82.5754241943359,"29640"
34.7769432067871,-82.563720703125,"29642"
34.516357421875,-82.9963607788086,"29643"
34.6684188842773,-82.1901473999023,"29644"
34.5880126953125,-82.1270446777344,"29645"
34.1360511779785,-82.1484680175781,"29646"
34.2389183044434,-82.14501953125,"29649"
34.898136138916,-82.2580642700195,"29650"
35.0238304138184,-82.2795639038086,"29651"
34.3060035705566,-82.2324676513672,"29653"
34.4605293273926,-82.3618850708008,"29654"
34.2640953063965,-82.640495300293,"29655"
34.7670669555664,-82.6865921020508,"29657"
34.7607040405273,-83.2845230102539,"29658"
34.2097702026367,-82.6469879150391,"29659"
35.1475944519043,-82.529541015625,"29661"
34.7782096862793,-82.3018341064453,"29662"
34.8608894348145,-83.1575546264648,"29664"
34.7248268127441,-82.9146347045898,"29665"
34.1133270263672,-81.9795532226562,"29666"
34.7647933959961,-82.7566909790039,"29667"
34.6387023925781,-82.4125442504883,"29669"
34.6439781188965,-82.7232360839844,"29670"
34.9347763061523,-82.7286911010742,"29671"
34.751277923584,-82.9342880249023,"29672"
34.7158622741699,-82.4555206298828,"29673"
34.9504470825195,-82.9834823608398,"29676"
34.6344718933105,-82.9373016357422,"29678"
34.6851234436035,-82.2888107299805,"29680"
34.7676773071289,-82.2250061035156,"29681"
34.8361892700195,-82.8533935546875,"29682"
35.0299987792969,-82.4941711425781,"29683"
34.3794326782227,-82.7187042236328,"29684"
34.9912376403809,-82.8423004150391,"29685"
34.9581069946289,-83.0530471801758,"29686"
34.9866371154785,-82.3274536132812,"29687"
34.534252166748,-82.8683395385742,"29689"
35.0598068237305,-82.4171981811523,"29690"
34.7834663391113,-83.0836563110352,"29691"
34.4126281738281,-82.2194900512695,"29692"
34.6443939208984,-83.1524353027344,"29693"
34.781120300293,-83.0084609985352,"29696"
34.6255912780762,-82.5486373901367,"29697"
35.1160697937012,-81.4730758666992,"29702"
34.8321189880371,-80.9097900390625,"29704"
34.7155570983887,-81.2345275878906,"29706"
34.9743843078613,-80.8623886108398,"29707"
35.0487022399902,-80.9871292114258,"29708"
34.7201652526855,-80.0984573364258,"29709"
35.1062850952148,-81.2214736938477,"29710"
34.797966003418,-80.9755325317383,"29712"
34.7122383117676,-80.9153137207031,"29714"
35.0098495483398,-80.9287338256836,"29715"
34.9507293701172,-81.4488525390625,"29717"
34.6241645812988,-80.3312911987305,"29718"
34.7405624389648,-80.7327270507812,"29720"
34.7739486694336,-81.0111236572266,"29724"
34.8608512878418,-81.2361450195312,"29726"
34.7192649841309,-80.2646026611328,"29727"
34.7649536132812,-80.4005584716797,"29728"
34.6891326904297,-81.0067596435547,"29729"
34.8898887634277,-81.0178451538086,"29730"
34.9711647033691,-81.0812835693359,"29732"
34.9395866394043,-81.0319595336914,"29733"
34.7252883911133,-80.1955261230469,"29741"
34.8699798583984,-81.3922576904297,"29742"
35.0121383666992,-81.3903961181641,"29743"
34.9909400939941,-81.2140960693359,"29745"
33.5889930725098,-81.6970367431641,"29801"
33.4903411865234,-81.7628173828125,"29803"
33.6475791931152,-81.6040725708008,"29805"
33.4189033508301,-81.6924896240234,"29809"
32.9863662719727,-81.3781127929688,"29810"
33.2319374084473,-81.4284057617188,"29812"
33.5007629394531,-81.87158203125,"29816"
33.370532989502,-81.2731704711914,"29817"
34.0442276000977,-82.2273788452148,"29819"
33.6430473327637,-82.107048034668,"29821"
33.8196983337402,-81.9933700561523,"29824"
33.385383605957,-81.3595809936523,"29826"
32.9631538391113,-81.25390625,"29827"
33.5228118896484,-81.8281936645508,"29828"
33.5747184753418,-81.8577194213867,"29829"
33.2974548339844,-81.7995834350586,"29831"
33.8389930725098,-81.8036575317383,"29832"
33.5129318237305,-81.8567504882812,"29834"
33.9194984436035,-82.2889709472656,"29835"
33.126708984375,-81.55712890625,"29836"
33.7474822998047,-82.1510772705078,"29838"
34.0072021484375,-82.5213012695312,"29840"
33.5264053344727,-81.939338684082,"29841"
33.4570426940918,-81.860710144043,"29842"
33.1820678710938,-81.1797714233398,"29843"
33.7696075439453,-82.2419281005859,"29844"
33.8178443908691,-82.2014236450195,"29845"
33.7041397094727,-81.8472747802734,"29847"
33.9704170227051,-82.0759124755859,"29848"
33.1036262512207,-81.2383499145508,"29849"
33.6096687316895,-81.8169784545898,"29850"
33.507438659668,-81.8117828369141,"29851"
33.4031105041504,-81.4226455688477,"29853"
33.4852561950684,-81.511833190918,"29856"
33.614688873291,-81.9844284057617,"29860"
33.9280242919922,-82.250602722168,"29899"
32.3349342346191,-80.6843032836914,"29902"
32.4574394226074,-80.717903137207,"29904"
32.3515892028809,-80.6822204589844,"29905"
32.4451103210449,-80.7528762817383,"29906"
32.4746932983398,-80.5992202758789,"29907"
32.3368301391602,-80.8477935791016,"29909"
32.2194633483887,-80.8985366821289,"29910"
32.9411582946777,-81.1416778564453,"29911"
32.5845489501953,-80.9284973144531,"29912"
32.1221046447754,-80.8560333251953,"29915"
32.7184638977051,-80.9671020507812,"29916"
32.7444610595703,-81.2473678588867,"29918"
32.3642196655273,-80.5536117553711,"29920"
32.6825828552246,-81.1729125976562,"29921"
32.6258316040039,-81.2772750854492,"29922"
32.8595161437988,-81.2464218139648,"29923"
32.8768844604492,-81.1112060546875,"29924"
32.2382469177246,-80.7402648925781,"29926"
32.2268257141113,-81.0574417114258,"29927"
32.1631698608398,-80.7557678222656,"29928"
32.9278717041016,-80.9385375976562,"29929"
32.8181495666504,-81.3486404418945,"29932"
32.5915908813477,-81.1073837280273,"29934"
32.3833503723145,-80.6936798095703,"29935"
32.4820404052734,-80.9719848632812,"29936"
32.6725120544434,-81.244026184082,"29939"
32.5459098815918,-80.7136154174805,"29940"
32.5503082275391,-80.8067169189453,"29941"
32.479248046875,-81.1923217773438,"29943"
32.7957000732422,-81.0345230102539,"29944"
32.6733131408691,-80.7659301757812,"29945"
33.7733345031738,-84.2616653442383,"30002"
34.1456146240234,-84.2918930053711,"30004"
34.089038848877,-84.2171020507812,"30005"
33.9005661010742,-84.5909271240234,"30008"
34.0790977478027,-84.3052597045898,"30009"
34.0198593139648,-83.8371658325195,"30011"
33.7178077697754,-84.0025177001953,"30012"
33.6451683044434,-83.9721908569336,"30013"
33.5800628662109,-83.8231048583984,"30014"
33.5174331665039,-83.9287033081055,"30016"
33.8905334472656,-83.9618759155273,"30017"
33.9756088256836,-83.8837432861328,"30019"
33.8069305419922,-84.2375869750977,"30021"
34.0298652648926,-84.23974609375,"30022"
34.0629692077637,-84.0907669067383,"30024"
33.6559028625488,-83.6965789794922,"30025"
34.2930488586426,-84.1761703491211,"30028"
33.7719459533691,-84.2902679443359,"30030"
33.740665435791,-84.2644653320312,"30032"
33.8116607666016,-84.2832336425781,"30033"
33.6908683776855,-84.2486190795898,"30034"
33.7244529724121,-84.2042465209961,"30035"
33.6664581298828,-84.1398544311523,"30038"
33.7998504638672,-84.0356750488281,"30039"
34.2103500366211,-84.1877975463867,"30040"
34.2046241760254,-84.1003570556641,"30041"
33.9992752075195,-84.0095138549805,"30043"
33.922046661377,-84.065673828125,"30044"
33.9365196228027,-83.9276657104492,"30045"
33.9486312866211,-83.9957656860352,"30046"
33.8718681335449,-84.1125869750977,"30047"
33.8151512145996,-83.8935623168945,"30052"
33.6732482910156,-83.8718032836914,"30054"
33.4974098205566,-83.7497863769531,"30055"
33.5002517700195,-83.6595840454102,"30056"
33.7403297424316,-84.1088409423828,"30058"
33.9264297485352,-84.5416259765625,"30060"
34.0055770874023,-84.4689483642578,"30062"
33.9404563903809,-84.6097106933594,"30064"
34.0323867797852,-84.5051574707031,"30066"
33.9342765808105,-84.4621887207031,"30067"
33.9681167602539,-84.4317016601562,"30068"
33.5744323730469,-83.8946990966797,"30070"
33.9406509399414,-84.2067337036133,"30071"
33.7921142578125,-84.2064666748047,"30072"
34.0550842285156,-84.390495300293,"30075"
34.0284843444824,-84.3114242553711,"30076"
33.8610191345215,-84.0179901123047,"30078"
33.7920532226562,-84.2573699951172,"30079"
33.8699417114258,-84.4980773925781,"30080"
33.8546524047852,-84.5364379882812,"30082"
33.7974128723145,-84.1979827880859,"30083"
33.8540954589844,-84.2161560058594,"30084"
33.8058700561523,-84.1269302368164,"30087"
33.7560501098633,-84.1823654174805,"30088"
33.9723854064941,-84.2319869995117,"30092"
33.9085350036621,-84.1773452758789,"30093"
33.6125068664551,-84.0515213012695,"30094"
33.974292755127,-84.1454238891602,"30096"
34.0261421203613,-84.1455917358398,"30097"
34.0345153808594,-84.7073516845703,"30101"
34.1101951599121,-84.6313934326172,"30102"
34.3663368225098,-84.9175491333008,"30103"
34.0871391296387,-85.0564880371094,"30104"
34.4325485229492,-85.1724395751953,"30105"
33.8390769958496,-84.6282119750977,"30106"
34.3362922668457,-84.3457946777344,"30107"
33.5317001342773,-85.2629928588867,"30108"
33.744457244873,-85.1359405517578,"30110"
33.8507461547852,-85.2053070068359,"30113"
34.2478370666504,-84.5244674682617,"30114"
34.2040901184082,-84.4004592895508,"30115"
33.5405883789062,-85.0030822753906,"30116"
33.5818519592285,-85.132438659668,"30117"
33.5723876953125,-85.1036224365234,"30118"
34.1678771972656,-84.8520126342773,"30120"
34.2092208862305,-84.7780075073242,"30121"
33.7669105529785,-84.641357421875,"30122"
34.1336898803711,-85.3458023071289,"30124"
34.000316619873,-85.2765274047852,"30125"
33.8150215148926,-84.5537948608398,"30126"
33.8745574951172,-84.694709777832,"30127"
33.9888305664062,-84.8589706420898,"30132"
33.7775192260742,-84.7813949584961,"30134"
33.6705207824707,-84.7342834472656,"30135"
34.1261787414551,-84.7613525390625,"30137"
34.4323425292969,-84.7054977416992,"30139"
33.8604316711426,-84.7698822021484,"30141"
34.4599571228027,-84.431755065918,"30143"
34.036865234375,-84.5910110473633,"30144"
34.2456588745117,-84.9858779907227,"30145"
34.1506271362305,-85.2082366943359,"30147"
34.4587936401367,-84.2586135864258,"30148"
34.3097534179688,-85.2260131835938,"30149"
33.9892539978027,-84.645866394043,"30152"
33.9598808288574,-85.0544509887695,"30153"
33.884708404541,-84.8719253540039,"30157"
34.242301940918,-85.1713714599609,"30161"
33.3960151672363,-83.8342742919922,"30164"
34.302921295166,-85.2691040039062,"30165"
33.7835426330566,-84.5881042480469,"30168"
33.4292297363281,-85.1694717407227,"30170"
34.3433952331543,-84.7262649536133,"30171"
34.1331214904785,-85.1535034179688,"30173"
34.5349159240723,-84.5267105102539,"30175"
33.766845703125,-85.301025390625,"30176"
34.4113082885742,-84.3778762817383,"30177"
34.0954513549805,-84.971076965332,"30178"
33.7793350219727,-85.0135040283203,"30179"
33.7171020507812,-84.9180297851562,"30180"
33.655818939209,-85.2488327026367,"30182"
34.3388023376465,-84.602424621582,"30183"
34.2520713806152,-84.7410049438477,"30184"
33.5198020935059,-84.918098449707,"30185"
33.6625480651855,-84.8472366333008,"30187"
34.1235275268555,-84.457649230957,"30188"
34.1242256164551,-84.5706787109375,"30189"
33.0560493469238,-84.1210403442383,"30204"
33.2674255371094,-84.4751358032227,"30205"
33.0960578918457,-84.4582290649414,"30206"
33.589298248291,-84.6367645263672,"30213"
33.4904632568359,-84.4860000610352,"30214"
33.3916130065918,-84.456428527832,"30215"
33.2288513183594,-83.8848648071289,"30216"
33.2818946838379,-85.1338424682617,"30217"
33.1293182373047,-84.5871810913086,"30218"
33.2254981994629,-84.8235473632812,"30220"
33.0443534851074,-84.7434921264648,"30222"
33.2887992858887,-84.2799224853516,"30223"
33.2044944763184,-84.2397232055664,"30224"
33.4041481018066,-84.3073501586914,"30228"
33.1644897460938,-84.9205627441406,"30230"
33.2921562194824,-83.9695434570312,"30233"
33.3238830566406,-84.0309677124023,"30234"
33.5244789123535,-84.325439453125,"30236"
33.493293762207,-84.3791580200195,"30238"
33.0367622375488,-85.1200942993164,"30240"
33.0223159790039,-84.9495162963867,"30241"
33.3515777587891,-84.10595703125,"30248"
33.4365348815918,-84.3142166137695,"30250"
33.1981735229492,-84.698112487793,"30251"
33.4735107421875,-84.0571670532227,"30252"
33.4489250183105,-84.1835708618164,"30253"
33.0074844360352,-84.3098983764648,"30256"
33.1434135437012,-84.1862182617188,"30257"
32.9724884033203,-84.4490966796875,"30258"
33.2661972045898,-84.7374572753906,"30259"
33.5846862792969,-84.3273468017578,"30260"
33.3884162902832,-84.8589401245117,"30263"
33.4186859130859,-84.713134765625,"30265"
33.5464286804199,-84.7226333618164,"30268"
33.391902923584,-84.5706100463867,"30269"
33.583797454834,-84.2710266113281,"30273"
33.5545616149902,-84.3996887207031,"30274"
33.4371223449707,-84.8741836547852,"30275"
33.263671875,-84.5708236694336,"30276"
33.3753089904785,-84.6491928100586,"30277"
33.5678977966309,-84.1933898925781,"30281"
33.3428726196289,-84.2889556884766,"30284"
32.9876747131348,-84.2581939697266,"30285"
32.8791656494141,-84.33056640625,"30286"
33.65283203125,-84.3271102905273,"30288"
33.3228874206543,-84.6338729858398,"30289"
33.4764060974121,-84.5897064208984,"30290"
33.5758895874023,-84.5437927246094,"30291"
33.1684875488281,-84.3932266235352,"30292"
32.9766502380371,-84.6115036010742,"30293"
33.6398544311523,-84.2671508789062,"30294"
33.0902786254883,-84.3104019165039,"30295"
33.5631866455078,-84.4411544799805,"30296"
33.6158409118652,-84.3730010986328,"30297"
33.7532691955566,-84.3899383544922,"30303"
33.8356971740723,-84.3891143798828,"30305"
33.7893218994141,-84.3515014648438,"30306"
33.7710800170898,-84.3336029052734,"30307"
33.771125793457,-84.3781051635742,"30308"
33.7998962402344,-84.3858032226562,"30309"
33.7265853881836,-84.4259948730469,"30310"
33.7232627868652,-84.4759902954102,"30311"
33.7447242736816,-84.375244140625,"30312"
33.7645378112793,-84.3973388671875,"30313"
33.7575759887695,-84.432243347168,"30314"
33.7028274536133,-84.3825149536133,"30315"
33.7115478515625,-84.3317947387695,"30316"
33.7479972839355,-84.3155822753906,"30317"
33.7923011779785,-84.4478607177734,"30318"
33.8759536743164,-84.3347625732422,"30319"
33.7935981750488,-84.3261260986328,"30322"
33.8184051513672,-84.3581771850586,"30324"
33.8495178222656,-84.3639678955078,"30326"
33.8696937561035,-84.4172973632812,"30327"
33.9325370788574,-84.3859481811523,"30328"
33.8274803161621,-84.3230133056641,"30329"
33.7074546813965,-84.5441513061523,"30331"
33.7782707214355,-84.4045333862305,"30332"
33.7488555908203,-84.3872451782227,"30334"
33.7383766174316,-84.5675964355469,"30336"
33.6401481628418,-84.450080871582,"30337"
33.946216583252,-84.318115234375,"30338"
33.8761749267578,-84.4623565673828,"30339"
33.8978729248047,-84.2528076171875,"30340"
33.8885040283203,-84.2895355224609,"30341"
33.8821792602539,-84.3752899169922,"30342"
33.6763610839844,-84.4607925415039,"30344"
33.8517227172852,-84.2836227416992,"30345"
33.9242286682129,-84.3388748168945,"30346"
33.622486114502,-84.5239105224609,"30349"
33.9802551269531,-84.3300170898438,"30350"
33.6614990234375,-84.3868942260742,"30354"
33.9338073730469,-84.272575378418,"30360"
33.7910041809082,-84.3989791870117,"30363"
32.5996170043945,-82.3525772094727,"30401"
32.1885871887207,-82.5134735107422,"30410"
32.1281242370605,-82.7943801879883,"30411"
32.0789222717285,-82.4907913208008,"30412"
32.8889808654785,-82.5106506347656,"30413"
32.3244857788086,-81.6035003662109,"30415"
32.170467376709,-81.9209899902344,"30417"
32.2884216308594,-82.1527328491211,"30420"
32.1795997619629,-82.1075668334961,"30421"
32.1488075256348,-81.8306427001953,"30423"
32.6820220947266,-82.0945739746094,"30425"
33.0350379943848,-81.6286773681641,"30426"
31.9229049682617,-81.9624481201172,"30427"
32.2245445251465,-82.7151336669922,"30428"
32.1654472351074,-81.9361724853516,"30429"
33.0256690979004,-82.3837890625,"30434"
32.1548957824707,-82.2930374145508,"30436"
32.1656112670898,-82.0205230712891,"30438"
32.407096862793,-82.0787887573242,"30439"
32.7970504760742,-82.2249450683594,"30441"
32.7997932434082,-81.983528137207,"30442"
32.163932800293,-82.5885162353516,"30445"
32.5634841918945,-81.4630126953125,"30446"
32.4882392883301,-82.3633804321289,"30448"
32.5152244567871,-81.56103515625,"30449"
32.5622520446777,-81.9231338500977,"30450"
32.3907279968262,-81.9524612426758,"30451"
32.3253135681152,-81.8887786865234,"30452"
32.0111312866211,-82.1217575073242,"30453"
32.4360771179199,-82.730354309082,"30454"
32.6909790039062,-81.8022842407227,"30455"
32.9807167053223,-81.796142578125,"30456"
32.4002723693848,-82.567512512207,"30457"
32.3994483947754,-81.8289413452148,"30458"
32.4189376831055,-81.7817001342773,"30460"
32.5118293762207,-81.7188415527344,"30461"
32.4372291564941,-82.2249603271484,"30464"
32.753791809082,-81.6035308837891,"30467"
32.313907623291,-82.56103515625,"30470"
32.5432624816895,-82.180908203125,"30471"
32.0168952941895,-82.4688262939453,"30473"
32.2385787963867,-82.4177703857422,"30474"
32.2246971130371,-82.3685913085938,"30475"
32.8615264892578,-82.4015808105469,"30477"
34.3190727233887,-83.8143920898438,"30501"
34.2682037353516,-83.8932876586914,"30504"
34.3469467163086,-83.8955917358398,"30506"
34.247501373291,-83.7738494873047,"30507"
34.4448547363281,-83.5707015991211,"30510"
34.4496994018555,-83.4866714477539,"30511"
34.8567543029785,-83.9679946899414,"30512"
34.8210411071777,-84.322380065918,"30513"
34.3809127807617,-83.0307006835938,"30516"
34.1303596496582,-83.7972030639648,"30517"
34.1308441162109,-84.0273971557617,"30518"
34.0874366760254,-83.9449920654297,"30519"
34.3400497436523,-83.0826187133789,"30520"
34.3624496459961,-83.2923202514648,"30521"
34.7961845397949,-84.3411026000977,"30522"
34.7165412902832,-83.5528793334961,"30523"
34.9072151184082,-83.3694839477539,"30525"
34.480827331543,-83.7818450927734,"30527"
34.6219177246094,-83.7946166992188,"30528"
34.2171783447266,-83.4826507568359,"30529"
34.2229194641113,-83.393798828125,"30530"
34.5126037597656,-83.5922088623047,"30531"
34.5635604858398,-84.0200729370117,"30533"
34.4310989379883,-84.1443252563477,"30534"
34.5736541748047,-83.5747680664062,"30535"
34.6520004272461,-84.3594436645508,"30536"
34.9761238098145,-83.320198059082,"30537"
34.5009841918945,-83.2638473510742,"30538"
34.7281265258789,-84.5435256958008,"30540"
34.9129066467285,-84.5391006469727,"30541"
34.178050994873,-83.9091720581055,"30542"
34.2904624938965,-83.6495361328125,"30543"
34.7625122070312,-83.7621917724609,"30545"
34.898796081543,-83.6965866088867,"30546"
34.3618316650391,-83.4558868408203,"30547"
34.0904693603516,-83.7670059204102,"30548"
34.1079902648926,-83.5774459838867,"30549"
34.7708587646484,-83.4437255859375,"30552"
34.4437675476074,-83.0841369628906,"30553"
34.3980827331543,-83.661979675293,"30554"
34.9712181091309,-84.4363403320312,"30555"
34.4798049926758,-83.1849594116211,"30557"
34.2640571594238,-83.5667877197266,"30558"
34.9578857421875,-84.2743225097656,"30559"
34.8767547607422,-84.204833984375,"30560"
34.9214744567871,-83.3810958862305,"30562"
34.5678634643555,-83.4548950195312,"30563"
