28360,14986,-79.0749435424805,34.6703262329102,9
28366,5584,-78.3620147705078,35.2302284240723,7
28367,97,-79.7252578735352,35.172737121582,9
28364,15391,-79.3226776123047,34.7079277038574,9
28365,18148,-78.052360534668,35.1725654602051,7
28369,2712,-79.0294189453125,34.4233741760254,9
27573,11155,-78.9760971069336,36.396598815918,6
28043,21472,-81.8725967407227,35.3062400817871,10
28590,24658,-77.4166641235352,35.5206832885742,3
28040,8023,-81.7581329345703,35.3891944885254,10
28594,3708,-76.9696884155273,34.6899032592773,3
27954,6334,-75.6778793334961,35.9101219177246,3
27956,311,-76.0007247924805,36.4015769958496,3
27957,1825,-76.7590560913086,36.0662956237793,1
27950,2071,-75.9963836669922,36.509693145752,3
27953,1365,-75.8813629150391,35.7799835205078,3
28538,2456,-77.5650787353516,35.4166450500488,3
27958,10304,-76.1383514404297,36.4842987060547,3
27959,2827,-75.6063995361328,35.8869438171387,3
27042,618,-80.0642013549805,36.3528175354004,5
27043,6754,-80.4519119262695,36.3372459411621,5
27040,11049,-80.3930435180664,36.1693115234375,5
27041,8329,-80.4871978759766,36.4252624511719,5
27046,2249,-80.0782623291016,36.5022201538086,5
27047,875,-80.5691146850586,36.3141326904297,5
27045,8558,-80.2960662841797,36.2343978881836,5
27048,9003,-79.9176940917969,36.4825897216797,6
28659,20251,-81.1481704711914,36.2159576416016,5
28627,1264,-81.0044403076172,36.4555549621582,5
28626,2472,-81.5176315307617,36.2925758361816,5
28625,38422,-80.8896408081055,35.8695678710938,13
28624,1791,-81.4117736816406,36.1283569335938,5
28623,1645,-80.9714889526367,36.5345115661621,5
28622,1810,-81.9473342895508,36.1926765441895,5
28621,10942,-80.9146270751953,36.2756500244141,5
28629,7,-81.3644409179688,36.3404273986816,5
28628,339,-81.7851104736328,35.7263298034668,11
28384,12074,-78.9609985351562,34.7969360351562,9
28748,12551,-82.7577133178711,35.6495628356934,11
28749,0,-82.0985565185547,35.8407211303711,11
28216,50505,-80.8887100219727,35.3121032714844,12
28217,28415,-80.9083633422852,35.1687431335449,12
28214,36328,-80.968147277832,35.2752532958984,12
28215,56339,-80.693473815918,35.2449798583984,12
28212,42007,-80.7445526123047,35.1877021789551,12
28213,37556,-80.7343902587891,35.2859878540039,12
28210,45485,-80.8566818237305,35.1305084228516,12
28211,29566,-80.7972869873047,35.1663436889648,12
28382,6443,-78.5177230834961,34.9713096618652,9
28383,8612,-79.2626953125,34.5769729614258,9
28562,38370,-77.1268920898438,35.0816307067871,3
28637,1770,-81.4193572998047,35.7180023193359,11
28133,2361,-80.2656784057617,34.8449249267578,9
28729,3182,-82.6006240844727,35.3203964233398,11
28137,3498,-80.2363891601562,35.5631103515625,8
28768,7619,-82.7067489624023,35.3242034912109,11
28135,6377,-80.2172775268555,35.0297584533691,9
27403,21711,-79.8243865966797,36.0659713745117,13
28139,19506,-81.9947357177734,35.3483619689941,10
28138,9494,-80.4373550415039,35.5144424438477,8
28528,765,-76.5386657714844,34.7320594787598,3
28529,2354,-76.8547592163086,35.0705261230469,3
27828,8123,-77.5771942138672,35.5851516723633,3
27829,1876,-77.62646484375,35.683967590332,3
27824,2147,-76.0371704101562,35.5132102966309,3
27825,62,-77.1744232177734,35.8328056335449,1
27826,1308,-76.2062225341797,35.595458984375,3
27827,41,-77.5132369995117,35.6966361999512,3
27820,2797,-77.241569519043,36.421516418457,1
27821,229,-76.8740844726562,35.3220672607422,3
27822,7984,-77.8404541015625,35.8070106506348,2
27823,7778,-77.7137298583984,36.2096519470215,1
28027,58474,-80.6859588623047,35.4069900512695,8
27262,23766,-80.0416564941406,35.9631309509277,13
27263,22394,-79.9367980957031,35.9115219116211,13
27260,24194,-79.9878845214844,35.9544677734375,13
27265,49024,-80.0309524536133,36.0123062133789,13
28411,33492,-77.7930908203125,34.3018074035645,7
28412,37550,-77.9281539916992,34.1437568664551,7
28792,33622,-82.3699035644531,35.3830070495605,11
28791,15393,-82.5081787109375,35.3561058044434,11
28790,3324,-82.524772644043,35.2004852294922,11
27503,6244,-78.8844833374023,36.152946472168,1
27502,34428,-78.9210968017578,35.7153244018555,6
27501,19201,-78.6845703125,35.4849395751953,7
27507,1348,-78.5694961547852,36.513542175293,1
27505,5980,-79.0010299682617,35.4234733581543,6
27504,15074,-78.5182800292969,35.4003105163574,7
28007,687,-80.1099090576172,35.1045913696289,9
28006,1278,-81.0922546386719,35.4104423522949,10
27509,6095,-78.7809982299805,36.1186408996582,1
27508,1658,-78.2481460571289,35.9568748474121,2
28551,15185,-77.7808532714844,35.3213233947754,7
28001,26717,-80.2081756591797,35.338550567627,8
28552,138,-76.5558013916016,35.3037948608398,3
27316,7094,-79.6257934570312,35.6970138549805,6
27317,16134,-79.8024978637695,35.8407363891602,13
27314,1396,-79.1962509155273,36.310359954834,6
27315,2108,-79.4035415649414,36.5101890563965,6
27312,19179,-79.2097854614258,35.756404876709,6
27313,7291,-79.7582397460938,35.9309005737305,13
27310,7099,-79.9922332763672,36.174072265625,13
27311,3638,-79.4725646972656,36.4796524047852,6
28736,957,-83.0864639282227,35.1756591796875,11
27919,929,-76.504280090332,36.3081703186035,3
27910,11586,-76.9931869506836,36.2900657653809,1
28385,2595,-78.4772262573242,35.0500068664551,7
28386,6031,-79.1296157836914,34.8536186218262,9
28387,14293,-79.3764114379883,35.1791229248047,8
27915,926,-75.5172653198242,35.3369483947754,3
27916,531,-75.9151306152344,36.3220138549805,3
27917,902,-75.9974822998047,36.3551445007324,3
28698,2015,-81.7362442016602,36.340892791748,5
28701,3644,-82.6364669799805,35.7050971984863,11
28702,669,-83.6052398681641,35.4056015014648,11
28704,20391,-82.5803604125977,35.4575843811035,11
28705,6915,-82.1562347412109,36.0326919555664,11
28707,78,-83.0658721923828,35.397331237793,11
28708,701,-82.8626174926758,35.2713165283203,11
28709,2416,-82.3818283081055,35.771598815918,11
28090,7803,-81.5595550537109,35.4546585083008,11
28091,1935,-79.9329986572266,34.9873924255371,9
28092,38552,-81.2545547485352,35.4857597351074,10
28318,4953,-78.6135711669922,35.0198745727539,9
28097,5458,-80.3930511474609,35.2967147827148,8
28098,3668,-81.1007843017578,35.2711334228516,10
28312,18645,-78.7381362915039,34.94775390625,9
28311,34364,-78.8886947631836,35.1677703857422,8
28310,3731,-79.0379104614258,35.1634712219238,8
28315,13478,-79.4315338134766,35.1173057556152,8
28314,54109,-79.0294494628906,35.0529861450195,8
27968,270,-75.5099105834961,35.7324180603027,3
27965,701,-75.9308700561523,36.2924003601074,3
27964,742,-75.8062133789062,36.0830459594727,3
27967,309,-76.9049530029297,36.2294692993164,1
27966,967,-75.8022613525391,36.1497421264648,3
27960,486,-75.9985275268555,35.0732307434082,3
27962,7343,-76.744743347168,35.7904624938965,1
28640,4712,-81.3993988037109,36.4048728942871,5
28174,9329,-80.439582824707,34.9690361022949,9
28173,49606,-80.7314147949219,34.9161567687988,9
28170,11237,-80.0987854003906,34.9987144470215,9
27030,37517,-80.6291656494141,36.489803314209,5
28756,4670,-82.1862716674805,35.3519248962402,10
28501,19849,-77.5141525268555,35.242317199707,3
28774,1315,-82.9948577880859,35.0934448242188,11
28777,10401,-82.0685348510742,35.9044303894043,11
28678,5470,-81.0608444213867,35.821720123291,13
28679,1879,-81.8283767700195,36.2612113952637,5
28773,2999,-82.309700012207,35.2654457092285,11
28772,1311,-82.8272171020508,35.1169662475586,11
28675,6618,-81.1350326538086,36.5031623840332,5
28676,3578,-80.855339050293,36.331859588623,5
28677,33789,-80.9260864257812,35.7380981445312,13
28670,3223,-80.9124908447266,36.1943092346191,5
28671,551,-81.5279006958008,35.7526702880859,11
28672,0,-81.3266220092773,36.4833869934082,5
28673,5696,-80.9987564086914,35.6177177429199,10
27860,2441,-76.6761932373047,35.6500625610352,3
27861,87,-77.3202056884766,35.8148460388184,1
27862,635,-77.1882934570312,36.4901733398438,1
27863,11877,-77.9717330932617,35.4881439208984,7
27864,4692,-77.6513748168945,35.8070335388184,1
27865,2166,-76.8516082763672,35.6562385559082,3
27866,620,-77.5145645141602,36.5198707580566,1
27869,2267,-77.3134307861328,36.2671051025391,1
28320,9490,-78.7727127075195,34.5581207275391,9
27107,46499,-80.1754913330078,36.0131568908691,13
27106,46876,-80.3231582641602,36.1439094543457,5
27105,41083,-80.2337875366211,36.1633758544922,5
27104,28507,-80.3235321044922,36.0936851501465,5
27103,37201,-80.3214950561523,36.0582313537598,5
27101,18641,-80.2004318237305,36.1108512878418,5
27109,2435,-80.2776336669922,36.1339263916016,5
28735,255,-82.3504943847656,35.4758758544922,11
28032,3298,-81.0795135498047,35.2330322265625,10
28033,3358,-81.328254699707,35.4192695617676,10
28409,31845,-77.8621597290039,34.1551208496094,7
28734,26513,-83.4122619628906,35.189079284668,11
28458,6672,-78.0907897949219,34.8147773742676,7
27546,20144,-78.8621063232422,35.3853187561035,2
27817,6851,-77.0719985961914,35.4479827880859,3
27544,4684,-78.4465560913086,36.1997299194336,2
28515,2537,-76.6993865966797,35.1840667724609,3
27542,8497,-78.1368408203125,35.618293762207,7
27813,664,-77.9377136230469,35.6347007751465,2
27812,2942,-77.3692398071289,35.8156204223633,1
28450,2548,-78.515266418457,34.3244171142578,7
28451,30879,-78.0893859863281,34.2298164367676,7
28452,977,-78.5495681762695,33.9916038513184,7
28453,4244,-78.0762557983398,34.8864402770996,7
27819,352,-77.4549407958984,35.8159942626953,1
27818,1485,-77.0185012817383,36.4997253417969,1
27549,24741,-78.2322311401367,36.1016616821289,2
28457,10248,-77.8866348266602,34.4495964050293,7
28034,17441,-81.1789398193359,35.3536643981934,10
28789,5013,-83.316780090332,35.4070587158203,11
28779,17071,-83.215934753418,35.3570022583008,11
27212,1957,-79.2798538208008,36.4809684753418,6
27358,15075,-79.8800582885742,36.2282333374023,6
27217,36307,-79.3801879882812,36.1909446716309,6
27215,40467,-79.4917984008789,36.027099609375,6
27214,11583,-79.6711273193359,36.2060546875,6
27350,6334,-79.8882141113281,35.8082542419434,6
27356,3384,-79.8042755126953,35.4368667602539,8
27357,7410,-79.9706268310547,36.2666015625,6
27948,11173,-75.6921691894531,36.019229888916,3
27355,2678,-79.5740051269531,35.7949676513672,6
27608,11062,-78.6472244262695,35.8090476989746,4
27609,32884,-78.6336441040039,35.8437652587891,4
27601,9975,-78.6344604492188,35.7736320495605,4
27603,50319,-78.6527481079102,35.6644172668457,7
27604,43667,-78.5616455078125,35.8227882385254,4
27605,4544,-78.6545944213867,35.7906112670898,4
27606,44805,-78.7154769897461,35.7423248291016,4
27607,28571,-78.7211761474609,35.8131065368652,4
28054,36934,-81.1490783691406,35.2628784179688,10
28056,32973,-81.125,35.2169342041016,10
28429,8697,-77.9002151489258,34.3412094116211,7
28428,6354,-77.9096755981445,34.0468559265137,7
28052,34764,-81.2332305908203,35.214656829834,10
28358,39398,-78.9347686767578,34.6078567504883,9
28357,3401,-79.082763671875,34.9018898010254,9
28356,4945,-78.790397644043,35.2370185852051,8
28421,1423,-78.1670455932617,34.5051231384277,7
28352,26029,-79.4517288208008,34.7678413391113,9
28351,4078,-79.563850402832,34.8482704162598,9
28350,186,-79.3140182495117,35.2431602478027,8
28589,281,-76.5050582885742,34.812858581543,3
28582,2440,-77.1504592895508,34.7482833862305,3
28583,215,-76.7415466308594,35.1387557983398,3
28580,12583,-77.6795349121094,35.4532737731934,3
28581,214,-76.4355545043945,34.8442573547363,3
28586,7942,-77.1674957275391,35.3135566711426,3
28587,353,-76.6616592407227,35.1927299499512,3
28584,11442,-77.0776214599609,34.7367668151855,3
28585,3835,-77.4124069213867,35.0769233703613,3
27921,4757,-76.1879272460938,36.3520622253418,3
27920,1258,-75.5532684326172,35.2595176696777,3
27923,456,-75.9311141967773,36.3962440490723,3
27922,992,-76.8422088623047,36.3167533874512,1
27925,4036,-76.1938400268555,35.8561401367188,3
27924,2397,-76.83251953125,36.1684455871582,1
27927,813,-75.8525772094727,36.3413467407227,3
27926,1457,-76.6049270629883,36.5051155090332,1
27929,1026,-75.9882202148438,36.4331321716309,3
27928,2136,-76.4386596679688,35.8245391845703,3
28904,8351,-83.7335968017578,35.0686302185059,11
28905,2724,-83.9400863647461,35.1639442443848,11
28902,1476,-83.9591674804688,35.0222854614258,11
28901,5462,-83.8103485107422,35.1980781555176,11
28466,10880,-77.8756484985352,34.7412528991699,7
28630,20224,-81.4201736450195,35.8319778442383,11
28631,643,-81.4103546142578,36.547477722168,5
28634,5690,-80.7571716308594,35.9728012084961,13
28635,4534,-81.1260452270508,36.3054618835449,5
28636,4829,-81.0634307861328,35.9394264221191,13
27807,6701,-78.0955352783203,35.804515838623,2
28638,11324,-81.4779357910156,35.8450927734375,11
28649,1397,-81.2120666503906,36.3359909057617,5
28460,9966,-77.4182357788086,34.5412979125977,3
28739,20041,-82.5437088012695,35.2561111450195,11
28017,689,-81.6706848144531,35.2470817565918,10
27553,1950,-78.3027954101562,36.486499786377,1
28572,7300,-77.7364196777344,35.0278968811035,7
28731,7910,-82.3946685791016,35.2880363464355,11
28730,9211,-82.378044128418,35.5174217224121,10
28733,40,-83.8141708374023,35.4288597106934,11
28732,16848,-82.4457015991211,35.4518280029297,11
28227,54415,-80.6454086303711,35.189567565918,12
28226,38606,-80.8221282958984,35.1026954650879,12
28771,8108,-83.8428115844727,35.3470191955566,11
27555,603,-78.2041320800781,35.5626831054688,2
28570,22340,-76.8574981689453,34.7814865112305,3
28504,21538,-77.6348648071289,35.2245635986328,3
28577,427,-76.3731842041016,34.8648376464844,3
27801,21095,-77.725700378418,35.913444519043,1
28775,414,-83.3218307495117,35.0213317871094,11
28395,2524,-78.7413635253906,35.1385116577148,9
28645,46312,-81.5478363037109,35.9788436889648,11
28644,906,-81.2779693603516,36.4262161254883,5
28647,190,-81.9729919433594,35.9380836486816,5
28646,534,-81.8470916748047,36.0733299255371,5
28128,7000,-80.1545257568359,35.2106971740723,8
28129,5454,-80.3271636962891,35.2316627502441,8
28643,3830,-81.5408782958984,36.5290603637695,5
28642,5887,-80.8203125,36.2183990478516,5
28124,6115,-80.4086303710938,35.3997383117676,8
28125,2045,-80.698616027832,35.6590232849121,13
28127,7306,-80.1905822753906,35.4743041992188,13
28120,20066,-81.0263824462891,35.328685760498,10
27858,58779,-77.2838897705078,35.5317497253418,3
27589,8189,-78.1334838867188,36.3225402832031,2
27583,6296,-78.9353637695312,36.2929573059082,6
27850,6911,-77.8801879882812,36.4123916625977,1
27581,4899,-78.7289886474609,36.1996078491211,1
27852,3191,-77.6369323730469,35.7504577636719,3
27587,59691,-78.5543518066406,35.9867172241211,4
27857,1328,-77.2862548828125,35.9727935791016,1
27856,16781,-77.9805755615234,36.0136795043945,2
27253,29416,-79.3473510742188,35.9661674499512,6
27252,2712,-79.3497543334961,35.5666122436523,6
27239,8391,-80.0902252197266,35.600658416748,13
27258,6692,-79.2911987304688,36.0108032226562,6
28461,17230,-78.0587463378906,33.9673194885254,7
27851,5330,-78.0306777954102,35.6400833129883,2
28463,9351,-78.7764663696289,34.1097640991211,7
28462,11541,-78.2896575927734,34.0264892578125,7
28465,6781,-78.1025466918945,33.9123153686523,7
28464,2121,-78.0210876464844,34.7822418212891,7
28467,9519,-78.5919494628906,33.9179878234863,7
27582,162,-78.5765914916992,36.4673233032227,1
28469,6129,-78.4668197631836,33.9264297485352,7
28468,4434,-78.5192108154297,33.8996505737305,7
28782,6439,-82.149040222168,35.2340240478516,10
28783,1552,-83.0104141235352,35.2621421813965,11
27853,452,-77.2856292724609,36.5085792541504,1
28786,20320,-82.9890670776367,35.4620056152344,11
28787,19780,-82.5155792236328,35.7412528991699,11
27455,29398,-79.8176803588867,36.1875076293945,13
28019,0,-81.7877044677734,35.2767028808594,10
27518,20923,-78.7732086181641,35.7311401367188,4
27519,47083,-78.8833236694336,35.8085784912109,6
27514,32446,-79.0494155883789,35.966739654541,4
27855,5880,-77.0692977905273,36.415599822998,1
27516,39231,-79.1548538208008,35.9061965942383,6
27517,23613,-79.0231246948242,35.8504676818848,6
27510,15168,-79.0826034545898,35.9157829284668,4
27511,34393,-78.7885284423828,35.7634124755859,4
28016,12936,-81.2832946777344,35.3149337768555,10
27513,42637,-78.8027191162109,35.8021011352539,4
27320,38727,-79.6575241088867,36.3416442871094,6
27326,3012,-79.5568466186523,36.4641151428223,6
27325,6117,-79.5840911865234,35.4630851745605,8
28745,732,-82.9720458984375,35.5252838134766,11
28746,2210,-82.1617050170898,35.4771957397461,10
28712,18802,-82.7708282470703,35.1733093261719,11
28304,37207,-78.9896011352539,35.0255279541016,8
28305,6123,-78.9072418212891,35.0526084899902,9
28306,43200,-78.8968505859375,34.95849609375,9
28307,18110,-78.9818878173828,35.138557434082,8
28301,17991,-78.8842544555664,35.0747985839844,9
28269,76360,-80.8034744262695,35.3373146057129,12
28303,29197,-78.9593658447266,35.0856437683105,8
28740,1415,-82.2729644775391,36.0912170410156,11
28308,366,-79.0170822143555,35.1715507507324,8
28262,42101,-80.7399520874023,35.3220596313477,12
28741,3713,-83.2111740112305,35.0559196472168,11
28742,2746,-82.6506500244141,35.3826446533203,11
28743,2027,-82.8811416625977,35.8003616333008,11
28684,2337,-81.6082000732422,36.3348236083984,5
28615,1827,-81.6606216430664,36.4586791992188,5
28511,672,-76.3457641601562,34.9011154174805,3
28280,0,-80.8430938720703,35.2263336181641,12
28282,0,-80.8452758789062,35.2248153686523,12
27024,2773,-80.841178894043,36.5192375183105,5
27025,11226,-79.9693832397461,36.3790512084961,6
27027,4433,-79.9888763427734,36.4417572021484,6
27020,5766,-80.8040542602539,36.1029243469238,13
27021,17312,-80.3385925292969,36.3193893432617,5
27978,147,-75.739875793457,35.7274055480957,3
27023,12630,-80.4567108154297,36.0897827148438,5
27976,3591,-76.3506851196289,36.487865447998,3
27974,1370,-75.989501953125,36.2430229187012,3
27972,240,-75.4712982177734,35.5524597167969,3
27973,1246,-76.0555114746094,36.371208190918,3
27970,3179,-76.6504058837891,35.8391418457031,1
28160,3881,-81.9223327636719,35.3610076904297,10
28510,1285,-76.8044586181641,34.9876136779785,3
28163,5757,-80.4285125732422,35.2074928283691,8
28164,14200,-81.0371322631836,35.3894424438477,10
28166,9310,-80.8681793212891,35.6803436279297,13
28167,2239,-81.96728515625,35.5067520141602,11
28168,10171,-81.4250717163086,35.552360534668,10
28169,143,-81.4293975830078,35.358470916748,10
28609,6230,-81.0556030273438,35.6716918945312,10
28762,6878,-82.2315826416016,35.6267890930176,11
28763,2571,-83.4666137695312,35.0285720825195,11
28761,7748,-81.9105377197266,35.6853294372559,11
28601,48910,-81.32666015625,35.7723922729492,11
28602,29442,-81.3892059326172,35.6698875427246,11
28605,3595,-81.6949310302734,36.1296310424805,11
28604,6599,-81.8591537475586,36.1802787780762,5
28607,34551,-81.6521377563477,36.2180061340332,5
28606,1949,-81.3221740722656,36.0534858703613,11
28513,10263,-77.3888549804688,35.4415016174316,3
28371,6769,-78.9795532226562,34.9031600952148,9
28328,28801,-78.3379211425781,35.0035018920898,7
27897,1797,-77.2107009887695,36.3249893188477,1
27896,20895,-77.9767303466797,35.7907676696777,2
27891,5233,-77.742790222168,36.0977363586426,2
